mID,kID
10774,417
10774,572
10774,596
10774,2136
10774,2483
10774,3720
10774,7271
10774,9826
10774,12193
10774,14522
770,314
770,393
770,531
770,1452
770,1459
770,2613
770,3136
770,5809
266102,1691
266102,5565
29715,534
29715,1968
25209,4344
37495,13015
29262,1161
29262,18034
34769,853
34769,6262
34769,9715
35032,4344
35032,12988
5178,582
5178,960
5178,1010
5178,1252
5178,1786
5178,6054
5178,11612
8618,237
8618,1412
8618,2470
8618,6278
8618,9682
8618,10181
8618,12105
8618,193547
8618,208289
3116,1879
9427,1252
813,520
813,567
813,843
813,953
813,1279
813,1749
813,3203
813,3800
813,5091
813,11931
813,12670
813,15237
813,179430
813,236316
352978,380
352978,417
352978,9748
10634,897
10634,970
10634,4562
10634,8438
9516,577
9516,2231
9516,2394
9516,6110
9516,12670
16288,1889
16288,9706
16288,9748
16288,9826
16288,10292
16288,11546
16288,12377
23330,549
23330,960
18900,9826
18900,154846
27029,428
27029,745
27029,11322
27029,11612
573,212
573,570
573,6149
573,9937
573,10714
310131,616
11363,380
11363,444
11363,1595
11363,2038
11363,3582
11363,10183
11363,13027
3033,237
3033,2793
3033,3737
3033,5565
3033,10180
3033,10818
25376,570
25376,1328
25376,1731
25376,1849
25376,1930
25376,2983
25376,3879
25376,5340
25376,6149
25376,9104
25376,9826
25376,15108
765,8636
765,12394
765,13153
765,14819
10615,2336
10615,4344
10615,15090
10615,18026
205321,387
205321,720
205321,966
205321,2213
205321,10563
205321,11221
205321,12394
205321,14527
205321,14601
205321,15017
205321,15097
89540,293
46146,414
46146,1262
46146,3593
46146,4414
46146,5774
46146,10410
46146,11173
46146,11800
46146,163053
46146,179430
38007,10183
14256,10183
540,1862
540,10768
540,11322
540,11524
540,158718
540,187056
370464,1499
370464,9672
20055,1930
20055,9826
20055,14604
20055,14782
20055,15009
20055,157892
20055,187844
224569,4276
142061,849
142061,2964
142061,18712
142061,162988
142061,163455
370662,10073
252360,41645
299145,9748
299145,9826
299145,188114
241766,1157
241766,13142
12535,2708
12535,4079
12535,11931
1667,970
1667,3028
1667,5698
1667,10349
1667,10794
50839,592
50839,5636
50839,209493
86549,8029
86549,9840
86549,10198
13973,3688
13973,5906
244786,1416
244786,1523
244786,14512
244786,14819
244786,206298
598,255
598,542
598,983
598,1003
598,1228
598,1525
598,2394
598,2987
598,10683
598,187056
598,208289
11129,572
11129,1361
11129,5625
11129,8508
11129,14534
11129,14964
11129,15237
11129,15479
11129,155939
75861,894
75861,5565
75861,14964
13551,549
13551,657
13551,918
13551,10183
13551,187056
103663,494
103663,2251
103663,2337
103663,5905
103663,10103
103663,10508
103663,10873
103663,14576
103663,15160
850,65
850,11336
850,207317
850,207883
12586,828
12586,966
12586,10183
12586,13042
12586,187844
11564,279
11564,293
11564,703
11564,2483
11564,4470
11564,6270
11564,7002
11564,7920
11564,9826
11564,10183
11564,10508
11564,10726
11564,10768
11564,206850
301748,622
301748,15160
108346,14794
8841,90
8841,1952
8841,2132
8841,2173
8841,2356
8841,2470
8841,4034
8841,7920
8841,10508
8841,10873
8841,193547
805,8685
805,156174
805,161261
805,172391
11697,75
11697,797
11697,3739
11697,3754
11697,4277
11697,9503
11697,10909
11697,13132
11697,155291
436,30
436,242
436,704
436,2148
436,2149
436,2150
436,2173
436,3800
436,3930
436,10508
436,13149
55347,237
55347,936
55347,1328
55347,1862
55347,1872
55347,10163
10070,1299
10070,179431
8469,572
8469,2483
8469,3616
8469,157632
8469,208992
8469,236316
658,3271
658,3272
658,3288
658,3800
658,156095
658,179431
125490,6562
125490,8201
125490,40847
125490,188957
125490,191564
1585,65
1585,290
1585,818
1585,974
1585,1252
1585,1415
1585,5570
1585,5571
1585,33965
1585,207317
627,212
627,567
627,572
627,818
627,1803
627,2231
627,2334
627,2375
627,2671
627,3298
627,6054
627,9887
627,10123
627,34117
627,156117
41436,10112
41436,10224
41436,161261
41436,163053
41436,179431
10162,3864
10162,4214
10162,5331
10162,10183
10162,14985
1430,279
1430,1329
1430,1419
1430,1849
1430,4277
1430,163656
259943,2692
10014,237
10014,246
10014,657
10014,2913
10014,3030
10014,3358
10014,4375
10014,6152
10014,6270
10014,8508
10014,9712
10014,10170
10014,166287
10014,170383
10014,179878
10014,225209
11257,5091
158015,4565
158015,14903
82507,793
82507,904
82507,9826
82507,14546
82507,14755
82507,34079
82507,155619
82507,158111
20337,3692
20337,9825
20337,15160
261,30
261,236
261,531
261,596
261,787
261,894
261,931
261,1157
261,3737
261,33457
1685,1852
1685,4565
1685,5385
1685,14626
1685,14759
1685,156810
10991,1262
10991,6054
10991,10988
10991,11336
10991,12392
10991,14955
10991,41645
10991,210024
10225,1227
10225,2546
10225,12339
10225,179422
826,233
826,836
826,907
826,1261
826,1968
826,3434
826,3450
826,3776
34086,9951
5854,663
5854,1930
5854,3864
284,242
284,613
284,725
284,965
284,1252
284,1441
284,1442
284,1443
284,9799
284,34094
10285,255
10285,293
10285,828
10285,1890
10285,2483
10285,6259
10285,9663
10285,9826
10285,10183
10285,10714
10285,10738
10285,12339
10285,14676
10285,14819
10285,179422
5780,2106
292,577
292,898
292,1517
223485,657
223485,801
223485,1366
223485,2284
223485,2673
223485,3623
223485,9503
223485,9897
223485,10048
223485,10201
223485,10322
223485,10950
223485,11112
223485,13132
223485,14819
223485,14985
223485,15111
223485,160840
223485,187844
18065,179431
821,934
821,1631
821,1956
821,2652
821,3012
821,6145
821,11038
53862,6270
53862,10266
3089,1556
3089,3851
3089,9748
30139,187056
132344,612
132344,822
132344,922
132344,1200
132344,1566
132344,9713
132344,10818
132344,13028
132344,15016
15582,12564
15582,13130
15158,156075
44634,10183
30309,10183
30309,187056
7509,4129
7509,187056
10557,458
10557,494
10557,789
10557,931
10557,941
10557,1463
10557,5600
10557,6150
23531,10183
23531,10738
23531,13043
23531,33451
28005,496
28005,1664
28005,187056
40247,236
40247,242
40247,1326
40247,10163
40247,10183
40247,10226
40247,33632
40247,187056
252,818
252,1158
252,1382
252,4344
252,9457
252,10508
13982,534
13982,6876
13982,9826
16642,128
16642,520
16642,1157
16642,1556
16642,4932
16642,6038
16642,9673
16642,12987
16642,14514
16642,154846
17734,10183
17734,187056
18892,718
18892,931
18892,3030
18892,3734
18892,4044
18892,6270
18892,9748
18892,10266
18892,10877
18892,13043
18892,15479
18892,18001
18892,171556
549,242
549,572
549,726
549,960
549,1605
549,1803
549,6054
549,10183
549,14964
549,33648
121986,6054
121986,9957
121986,12999
868,100
868,1009
868,1721
868,2483
868,3077
868,6149
868,9673
868,9713
868,9826
868,10726
868,13130
868,14819
868,15009
10683,570
10683,1156
10683,1808
10683,2337
10683,5923
10683,6281
10683,6844
10683,7879
10683,10183
10683,14534
10683,34094
10683,155294
10683,156455
246403,1329
246403,1523
246403,9758
246403,11112
246403,170383
670,3927
670,5600
670,6062
670,7412
670,9748
670,9957
670,18047
670,18396
670,33841
35691,3344
35691,3929
35691,9649
35691,10163
35691,10183
35691,179430
49010,293
49010,549
49010,1366
49010,1667
49010,3508
49010,4565
49010,7002
49010,11221
49010,14546
49010,14707
49010,14819
11229,378
11229,5034
11229,6669
11229,10183
11229,11546
24469,246
24469,456
24469,567
24469,572
24469,596
24469,1721
24469,2483
24469,5923
24469,6054
24469,8508
24469,10183
24469,10873
24469,13130
24469,14604
24469,14819
24469,33632
24469,155881
24469,156478
24469,187056
82533,3616
82533,5248
82533,206298
84174,3584
84174,3688
84174,5248
84174,9824
84174,11494
84174,13027
84174,187056
79940,1946
79940,1994
79940,6490
342,65
342,237
342,255
342,271
342,566
342,572
342,725
342,1862
342,1889
342,1890
342,5767
342,6054
342,6075
342,9986
342,10791
342,13088
342,14751
342,158718
281230,187056
38033,627
38033,6054
38033,13130
38033,14805
100975,242
100975,428
100975,572
100975,1326
100975,2483
100975,9840
100975,10183
100975,10226
100975,13130
100975,178649
38541,9866
38541,14819
234212,703
234212,3358
234212,5340
234212,8685
234212,9712
234212,9844
234212,15001
27404,10183
71866,6271
71866,187056
192210,2231
192210,6149
192210,15127
192210,156117
157058,9755
70006,255
70006,4392
70006,5091
70006,5572
70006,6075
26039,9748
26039,10291
176077,1523
260947,1523
260947,10183
342502,2808
44594,818
44594,3344
44594,5502
44594,13005
44594,13149
666,983
666,1161
666,3344
666,3593
666,10508
666,33457
248,9758
248,14512
248,165282
248,214548
55831,10183
43942,293
43942,417
43942,1332
43942,1706
43942,5641
43942,6270
43942,10183
43942,12105
43942,14737
43942,179867
43942,187056
10226,1583
10226,6255
10226,10292
10226,10349
10226,14687
10226,14805
10226,14903
66942,9673
66942,9715
66942,10183
66942,10267
10476,897
10476,898
10476,1009
10476,1599
10476,2231
10476,3658
10476,4344
10476,4562
10476,10183
239,520
239,3581
239,4048
239,10391
239,12090
10281,1889
10281,2546
10281,5086
10281,6259
10281,12339
10281,13130
10281,15106
10281,179422
630,616
630,704
630,818
630,1308
630,1566
630,2043
630,2213
630,4344
630,6027
630,13001
3034,1706
3034,3098
3034,3487
3034,3582
3034,6737
3034,10124
3034,10125
3034,11578
3034,11931
3034,12416
3034,14760
13025,12377
13025,163053
21461,6165
21461,10267
21461,10540
21461,14636
55306,494
55306,1196
55306,8627
55306,10041
55306,10183
55306,14831
55306,15363
17264,383
17264,2673
17264,3875
17264,4613
17264,6075
17264,10084
17264,10349
15875,1421
15875,10093
15875,207317
15875,207592
43306,3203
43306,3800
43306,162846
11072,1419
11072,5744
11072,10267
11072,11931
11072,155291
11072,160612
11072,236316
9730,1889
9730,6506
9730,10326
9730,10714
9730,179422
209274,745
209274,2606
209274,11508
26371,237
26371,1862
26371,6731
26371,10198
26371,10683
26371,158718
26371,178329
14137,1480
14137,6075
291,270
291,387
291,658
291,966
291,1524
291,1668
291,1670
14139,2135
14139,2483
14139,3667
14139,9720
14139,9887
14139,9935
14139,10183
14139,14760
8875,5774
8875,9937
872,4344
872,9104
872,9732
139038,12416
139038,163053
139038,179431
9591,3490
9591,4344
9591,6027
9591,41591
10676,1004
10676,1382
10676,1420
10676,2546
10676,3335
10676,11612
10676,13005
10676,34079
1687,1612
1687,3714
1687,4392
1687,4565
1687,6083
24748,7464
181330,9716
181330,168346
181330,179431
468,30
468,237
468,494
468,588
468,642
468,1454
468,2150
468,2348
468,2350
468,13059
468,33841
468,158718
468,167043
401,586
401,936
401,996
401,1740
401,1941
401,1944
401,6059
401,9457
401,10776
401,12670
401,15106
76,813
76,815
76,1201
76,224279
50538,9937
25636,726
25636,10123
25636,10183
25636,14964
25636,187056
19316,9833
19316,158718
19316,187056
21074,2692
21074,10183
21074,187056
84329,6054
84329,14544
20,455
20,3737
20,5600
20,7879
20,10707
20,187056
157386,7464
157386,10683
157386,13130
157386,33910
157386,223438
13007,789
13007,2598
13007,2606
13007,2620
13007,4434
13007,5950
13007,6150
13007,8778
13007,14989
13007,18396
13007,34152
13007,179430
13518,10183
13518,18330
46849,630
46849,2041
46849,3664
46849,5159
40428,10183
17334,958
17334,9799
20764,4563
20764,4565
20764,4690
20764,6104
20764,9957
20764,10508
45132,258
45132,1419
45132,2231
45132,4328
45132,5451
45132,8508
45132,9715
45132,10123
45132,10292
45132,11221
45132,14819
45132,15090
45132,179431
332285,726
332285,1706
332285,2136
332285,10410
332285,13059
332285,13149
49471,521
49471,992
7512,549
7512,592
7512,840
7512,1395
7512,1705
7512,2964
7512,4005
7512,4565
7512,6092
7512,6241
7512,10123
7512,12400
7512,18420
7512,162988
11798,65
11798,392
11798,2016
11798,10183
11798,10726
11798,12425
11798,13088
11798,14751
11798,14819
11798,14964
11798,156052
11798,160910
146631,13068
146631,14909
146631,162365
43546,4344
43546,8181
43546,9799
61038,246
61038,520
61038,187056
78373,1415
78373,1556
17820,4344
17820,10131
283384,14676
19933,9825
19933,10683
19933,44451
19933,189092
433715,10060
9728,1889
9728,5767
9728,9826
9728,10714
9728,12339
9728,13088
9731,2546
9731,2800
9731,10714
9731,11612
9731,13130
9731,14676
9916,186
9916,10183
309425,5950
360339,2041
360339,3800
360339,10349
360339,13042
31163,1862
31163,2692
31163,10198
297621,187056
16205,1890
16205,5569
16205,15001
16205,156810
887,279
887,447
887,1543
887,1956
9517,1196
9517,10180
9517,10183
9517,12392
9517,13072
9517,155939
6007,791
8329,321
8329,1523
8329,2249
8329,2733
8329,3684
8329,4197
8329,5034
8329,163053
69640,236
69640,187056
657,110
657,212
657,321
657,392
657,441
657,470
657,782
657,2139
657,3269
657,3271
657,3272
657,3278
657,3289
657,179431
28165,233
28165,586
28165,9663
28165,9715
28165,10292
28165,11931
28165,34117
11561,572
11561,2020
11561,2964
11561,4565
11561,6086
11561,6318
11561,8201
11561,10183
11561,14544
11561,236316
270303,3713
270303,6152
270303,9713
270303,10629
270303,10873
270303,206298
11624,3201
11624,10180
11624,236316
595,577
595,818
595,1155
595,1412
595,1533
595,1679
595,1952
595,3010
595,3012
595,6145
595,6148
595,208349
8810,1653
8810,3203
8810,3713
8810,4458
8810,4565
8810,5385
8810,5650
8810,5657
8810,5890
8810,8440
8810,9276
8810,9663
8810,10183
8810,10590
8810,14819
8810,15162
12207,494
12207,779
12207,797
12207,5572
12207,6054
12207,12965
226,570
226,572
226,1284
226,1415
226,9673
226,9713
226,9826
226,9840
226,10984
226,18047
226,187056
92182,6152
92182,9714
92182,9937
92182,187056
582,74
582,220
582,236
582,417
582,1936
582,2106
582,2111
582,2483
582,5265
582,6086
582,15271
582,18420
582,34265
72213,5905
72213,6150
990,236
990,395
990,554
990,567
990,818
990,1010
990,2348
990,6075
990,8508
990,10499
990,10594
990,18249
990,40879
55604,6281
55604,10590
9662,254
9662,1930
9662,5202
9662,6951
9662,10391
9662,15162
9662,154802
2771,5565
2771,10183
2771,187056
80,90
80,736
80,815
80,2038
80,10818
55,960
55,5600
55,7879
55,10594
55,15162
55,171366
11023,1332
11023,10041
11023,11925
11023,187056
33667,10144
33667,13065
39013,5905
39013,6148
39013,179430
39013,179431
39013,187056
11194,6075
11194,8624
11194,10084
11194,10794
43839,1691
1382,380
1382,10183
1382,15478
1382,187056
44639,417
44639,592
44639,974
44639,4373
44639,5636
44639,6711
44639,10594
44639,14737
44639,188950
4816,2428
4816,2708
4816,3045
4816,3096
4816,9849
4816,10391
331190,1562
331190,9672
331190,9826
331190,10183
331190,14768
331190,14964
331190,18179
331190,185722
15186,10183
17994,3598
17994,9712
17994,10112
17994,10114
1378,237
1378,242
1378,460
1378,572
1378,1252
1378,1664
1378,3201
1378,4697
1378,10180
1378,12420
8885,536
8885,539
8885,3030
12901,833
12901,10183
12901,33637
250124,1228
250124,10809
250124,14669
250124,18712
250124,156777
250124,187056
14284,1432
14284,4040
14284,9882
14284,14626
57120,1321
57120,3352
57120,3591
57120,10235
57120,10322
57120,187056
12228,279
12228,1228
12228,12420
55561,10183
55561,187056
42889,11254
42889,18068
42889,155722
42889,156777
42889,163053
42889,170827
42889,208445
10656,90
10656,1463
10656,1552
10656,1936
10656,15009
24363,2796
24363,6054
24746,10183
12109,1465
12109,2150
12109,6731
12109,9672
12109,158558
27023,10183
27023,179430
22913,396
22913,6075
22913,9713
206296,4183
206296,4344
206296,6038
206296,15160
35219,703
35219,10183
35219,13008
35219,33457
35219,156091
28260,10726
28260,12377
7515,242
7515,33648
13075,10183
13075,10707
13075,187056
335866,10349
335866,13129
335866,156104
13510,966
13510,1157
13510,1889
13510,1890
13510,4426
13510,5774
13510,9748
13510,10349
13510,13073
13510,14819
215881,187056
18238,293
18238,8087
18238,10123
22600,10291
12612,1465
12612,2249
12612,3879
12612,9826
50698,2249
50698,4924
50698,9853
50698,10224
50698,163053
115210,9253
115210,10089
115210,10123
34335,1930
34335,9826
34335,9937
459488,6027
11302,2020
11302,3090
3766,242
3766,582
3766,2269
3766,3342
3766,6148
3766,6946
3766,9937
3766,195402
18616,798
18616,9786
18616,10292
18616,10714
18616,18034
18616,34079
18616,187844
18808,167043
198062,8631
174311,5570
12602,1585
12602,9887
153795,380
153795,1803
17768,2389
17768,5049
17768,6089
17768,14906
17768,158375
312793,11931
312793,12377
309919,2801
309919,3687
309919,6270
309919,8508
309919,9826
309919,10541
309919,11221
309919,13130
309919,179430
299553,1889
299553,2988
21309,572
21309,6149
21309,9713
21309,9826
26388,1533
26388,1909
26388,4776
26388,10349
26388,13015
26388,15017
26388,15156
26388,18034
26388,179430
26388,206687
26388,206690
49020,966
49020,6054
49020,6733
49020,10809
49020,11254
159037,187056
12838,254
12838,4048
12838,5340
12838,10183
12838,14534
12838,33841
12838,154937
157293,240
157293,271
157293,1691
157293,4344
157293,8029
14048,934
14048,2983
14048,9890
14048,10183
14048,10232
38358,2626
38358,4373
38358,10114
38358,11800
38358,163053
33511,4048
33511,4344
33511,5565
33511,13130
33511,187056
33511,208611
702,531
702,570
702,1156
702,2320
702,2411
935,840
935,1402
935,2106
935,3312
542,1786
542,2149
542,10093
542,13149
542,161207
84175,2486
84175,3528
84175,8029
84175,14527
84175,33648
1705,4458
1705,4565
1705,14759
62677,4344
62677,10183
62677,187056
50875,1009
50875,1157
50875,5950
50875,6150
50875,10183
50875,187056
58492,3485
58492,10267
58492,179431
44562,12394
37232,10183
4929,378
4929,934
4929,2122
4929,4129
9783,428
9783,2800
9783,9937
9783,11221
9783,11612
205126,9738
205126,9831
205126,9951
104,220
104,585
104,745
104,795
104,960
104,1545
104,1546
104,1552
104,5600
104,10594
104,10855
10894,9826
10894,9957
246449,1964
32579,10183
32579,187056
1688,291
1688,2551
1688,3714
1688,4565
1688,6092
1688,14759
1999,965
1999,1495
1999,1679
1999,9457
1999,10183
43947,570
43947,9748
43947,13028
24066,1415
24066,1556
24066,3202
24066,4373
24066,10183
24066,10325
24066,11524
24066,11860
24066,12414
9709,392
9709,1155
9709,1412
9709,5248
9709,9833
9709,10180
9709,13088
9709,158718
25312,187056
34106,6095
34106,9673
34106,9713
34106,11677
11426,1668
13909,1316
13909,4948
13909,10563
13909,156234
206284,5950
27455,10183
7973,515
7973,928
7973,1156
7973,1605
7973,2389
7973,3258
7973,13027
7973,15090
7973,187056
15976,237
592,582
592,2340
1651,911
1651,1328
1651,2038
1651,3136
1651,6038
298584,6876
298584,9714
298584,9720
298584,9786
298584,9826
298584,10292
298584,10776
298584,11221
298584,13130
298584,15162
298584,188957
10758,828
10758,187056
11690,779
11690,5565
11690,6075
11690,12354
3083,417
3083,521
3083,1399
3083,2944
3083,5744
3083,6083
9344,1525
9344,2201
10707,3321
10707,10183
15647,2606
15647,10181
15647,10183
15647,10198
15647,10768
15647,154937
308529,779
308529,161184
4174,1453
4174,4924
4174,9937
20156,1328
20156,2334
20156,10183
20156,156455
9464,378
9464,395
49018,10114
49018,179430
13820,387
13820,2150
13820,2964
13820,4470
13820,6027
